repo_owner,repo_name,issue_number,pr_url
osquery,osquery,4537,https://github.com/osquery/osquery/pull/4549,https://github.com/osquery/osquery/commit/772436df242e5e2ee7785e8170e7e644d00cb65a
apache,mxnet,15123,https://github.com/apache/mxnet/pull/16219,https://github.com/apache/mxnet/commit/3550422b187bbf58097460d04de917cd8de86e76
apache,mxnet,14124,https://github.com/apache/mxnet/pull/14445,https://github.com/apache/mxnet/commit/8339f095c3a8af8354c49b1dac02a3e3c3cdecb3
apache,mxnet,13449,https://github.com/apache/mxnet/pull/13501,https://github.com/apache/mxnet/commit/9ac7cbd0c36fc6ff47234de0417d3e3dca9b09dd
apache,mxnet,11469,https://github.com/apache/mxnet/pull/11474,https://github.com/apache/mxnet/commit/78560db932d2b508a76f3fb5f1b2103cdd5de75b
sqlitebrowser,sqlitebrowser,584,https://github.com/sqlitebrowser/sqlitebrowser/pull/1672,https://github.com/sqlitebrowser/sqlitebrowser/commit/dee40576e612f3548019e74946d62069c7096ac8
facebook,hhvm,8290,https://github.com/facebook/hhvm/pull/7558,https://github.com/facebook/hhvm/commit/436a64ceb0b60631cefd974b91162c2f9ea465cb
facebook,hhvm,8156,https://github.com/facebook/hhvm/pull/8313,https://github.com/facebook/hhvm/commit/9ed531ed55f4947ace09ad8efb1af30f7cf932e1
facebook,hhvm,7133,https://github.com/facebook/hhvm/pull/7246,https://github.com/facebook/hhvm/commit/1b4301ed96766905af57a758aafc969fe802383a
facebook,hhvm,1567,https://github.com/facebook/hhvm/pull/1569,https://github.com/facebook/hhvm/commit/9505beac5353df3f15235e7cc98eff98a9b4b64c
facebook,hhvm,713,https://github.com/facebook/hhvm/pull/2868,https://github.com/facebook/hhvm/commit/46b49534cc904a4c9f60b3401e9fdb2cf7a08ecd
google,filament,7748,https://github.com/google/filament/pull/7752,https://github.com/google/filament/commit/c933e4abc2b2ffa0b99c4ece11fb933682239ba7
microsoft,AirSim,3288,https://github.com/microsoft/AirSim/pull/4032,https://github.com/microsoft/AirSim/commit/e0c47e4b2ca69e074f64000d81712b47a44d62a5
rizinorg,cutter,2634,https://github.com/rizinorg/cutter/pull/2636,https://github.com/rizinorg/cutter/commit/ffc8b6e1868a24b736383cf54b189f5c1f2fddeb
Tencent,rapidjson,275,https://github.com/Tencent/rapidjson/pull/544,https://github.com/Tencent/rapidjson/commit/6a6d9c7e05d2c312b0a9058ee143f168719d93af
apple,foundationdb,2157,https://github.com/apple/foundationdb/pull/2285,https://github.com/apple/foundationdb/commit/714c9fa665eee0d65c49c2cd4b194d18a9147912
apple,foundationdb,619,https://github.com/apple/foundationdb/pull/6653,https://github.com/apple/foundationdb/commit/42494248063ec210179fc55ea6e98eca66bb66d0
arangodb,arangodb,10853,https://github.com/arangodb/arangodb/pull/12091,https://github.com/arangodb/arangodb/commit/396ab91fd7929636d7d5a70a8896f0a278891996
arangodb,arangodb,6616,https://github.com/arangodb/arangodb/pull/9367,https://github.com/arangodb/arangodb/commit/22934550fca30f12f2baa221a2cb852bae2b7180
arangodb,arangodb,5888,https://github.com/arangodb/arangodb/pull/9815,https://github.com/arangodb/arangodb/commit/6c4d09e789520eb68d15b93b883ec08b920463ed
arangodb,arangodb,5478,https://github.com/arangodb/arangodb/pull/9600,https://github.com/arangodb/arangodb/commit/6f1c780158f56d0c263d3fbfafa87899c8cb3761
arangodb,arangodb,4392,https://github.com/arangodb/arangodb/pull/8948,https://github.com/arangodb/arangodb/commit/c70e9e2c77cbc67a3f489397cba760c1c3aa7124
arangodb,arangodb,4305,https://github.com/arangodb/arangodb/pull/8898,https://github.com/arangodb/arangodb/commit/a5e2aedba18670c5f3083e63f4445615541e82bc
arangodb,arangodb,3821,https://github.com/arangodb/arangodb/pull/8617,https://github.com/arangodb/arangodb/commit/ef6096070ea06d489b82b22918711c14ed27e3b5
arangodb,arangodb,3742,https://github.com/arangodb/arangodb/pull/3963,https://github.com/arangodb/arangodb/commit/b6f61e3f23df548b6447b50b328f5da0adb34dc4
arangodb,arangodb,3291,https://github.com/arangodb/arangodb/pull/3505,https://github.com/arangodb/arangodb/commit/316a7496f0223f882898b268fc0f7d0fa1becb58
arangodb,arangodb,2297,https://github.com/arangodb/arangodb/pull/7524,https://github.com/arangodb/arangodb/commit/a8a434b314cf9f72bd08e0688fe12ed93afdf3b3
arangodb,arangodb,2290,https://github.com/arangodb/arangodb/pull/7500,https://github.com/arangodb/arangodb/commit/0a49fac24724b71ce48dd00fca9af2d32e62a1eb
arangodb,arangodb,1803,https://github.com/arangodb/arangodb/pull/8412,https://github.com/arangodb/arangodb/commit/a8e1a3ed3ceb9d8b891ba4c3a771f72e82acb586
OpenRCT2,OpenRCT2,9603,https://github.com/OpenRCT2/OpenRCT2/pull/9907,https://github.com/OpenRCT2/OpenRCT2/commit/e03aa526c76d950552badca64b2245e01e308553
OpenRCT2,OpenRCT2,8340,https://github.com/OpenRCT2/OpenRCT2/pull/8360,https://github.com/OpenRCT2/OpenRCT2/commit/3393f6428b16f4fb4f1015fb282dad480d3ef57e
OpenRCT2,OpenRCT2,6242,https://github.com/OpenRCT2/OpenRCT2/pull/6918,https://github.com/OpenRCT2/OpenRCT2/commit/ca2b4a9c0655bf18083c8e004ae89e66a0b2f2c0
OpenRCT2,OpenRCT2,4388,https://github.com/OpenRCT2/OpenRCT2/pull/8442,https://github.com/OpenRCT2/OpenRCT2/commit/8395d901a0f57aa114c60ecf9605b3ab9ffcea31
rui314,mold,73,https://github.com/rui314/mold/pull/349,https://github.com/rui314/mold/commit/630b262d2b31ad66baac3751a30b2531474bf8b6
scylladb,scylladb,8996,https://github.com/scylladb/scylladb/pull/13730,https://github.com/scylladb/scylladb/commit/ce88c6524371b55e31dd419aa2274cb61e999583
doitsujin,dxvk,3632,https://github.com/doitsujin/dxvk/pull/3915,https://github.com/doitsujin/dxvk/commit/f00ecd9f698d27f998e065379f3fcf3f73de8146
doitsujin,dxvk,3438,https://github.com/doitsujin/dxvk/pull/3439,https://github.com/doitsujin/dxvk/commit/f861003dbb22f0f118fe1f6fedd19f21e3053a5a
doitsujin,dxvk,3283,https://github.com/doitsujin/dxvk/pull/3284,https://github.com/doitsujin/dxvk/commit/d8dddffd4861f09cea3f161c9c0acb6f73864e46
doitsujin,dxvk,2473,https://github.com/doitsujin/dxvk/pull/3158,https://github.com/doitsujin/dxvk/commit/b7cdfe072ef1fcac92d5d854127a4aa3b0590101
doitsujin,dxvk,276,https://github.com/doitsujin/dxvk/pull/2722,https://github.com/doitsujin/dxvk/commit/de6f22787179ca916cf7f0f2b7a12693b15ee400
apple,turicreate,2033,https://github.com/apple/turicreate/pull/3144,https://github.com/apple/turicreate/commit/95a89825dc9d4cfd20321d9d9c4dd92d800f54e1
yhirose,cpp-httplib,1023,https://github.com/yhirose/cpp-httplib/pull/1681,https://github.com/yhirose/cpp-httplib/commit/544488eb3faff19159fc7af74afc17fba92e5397
musescore,MuseScore,20003,https://github.com/musescore/MuseScore/pull/20141,https://github.com/musescore/MuseScore/commit/0691f8524f3d9fe89724830482651c7fd496ae26
musescore,MuseScore,19213,https://github.com/musescore/MuseScore/pull/19305,https://github.com/musescore/MuseScore/commit/a43ad026c0a394defa2969cd28591e13da918fa1
musescore,MuseScore,13193,https://github.com/musescore/MuseScore/pull/19146,https://github.com/musescore/MuseScore/commit/636ca456d9ececec4413dc605721275399eae498
hrydgard,ppsspp,16113,https://github.com/hrydgard/ppsspp/pull/16114,https://github.com/hrydgard/ppsspp/commit/4e31a469f02277e4e3b88dd1fa2a7e2f3305f649
hrydgard,ppsspp,9324,https://github.com/hrydgard/ppsspp/pull/16971,https://github.com/hrydgard/ppsspp/commit/adda49d05d1091decb8832259f0ca4e9e085f143
minetest,minetest,13990,https://github.com/minetest/minetest/pull/14121,https://github.com/minetest/minetest/commit/4f413847ddff0d2f247b0c98d8a9eddb05eae7da
minetest,minetest,13236,https://github.com/minetest/minetest/pull/13237,https://github.com/minetest/minetest/commit/8685586704ff7451565a35a7203caf107e56c76e
minetest,minetest,12437,https://github.com/minetest/minetest/pull/12438,https://github.com/minetest/minetest/commit/0589c4225f15c8de1709a2df7de44d96575a8f59
minetest,minetest,12300,https://github.com/minetest/minetest/pull/12301,https://github.com/minetest/minetest/commit/d44142955e9e05d471d0e4c6792afc4dfb463a5f
minetest,minetest,10696,https://github.com/minetest/minetest/pull/10715,https://github.com/minetest/minetest/commit/b9b82c6f03ef683f287443e28a67a9b7b7ff117b
minetest,minetest,10488,https://github.com/minetest/minetest/pull/10489,https://github.com/minetest/minetest/commit/3220fa178cdf8b434ae9a3970ad0e3e16ea23a13
minetest,minetest,10397,https://github.com/minetest/minetest/pull/10465,https://github.com/minetest/minetest/commit/32b66f2d030394877ecafd5421c126891059465c
minetest,minetest,8207,https://github.com/minetest/minetest/pull/9114,https://github.com/minetest/minetest/commit/9a8aa25a50cc6332135cb6f53b9ca26c4f611d44
minetest,minetest,7541,https://github.com/minetest/minetest/pull/7542,https://github.com/minetest/minetest/commit/81582f098e004ecfcebf10efb35c6d6fb11ea815
minetest,minetest,6137,https://github.com/minetest/minetest/pull/6142,https://github.com/minetest/minetest/commit/ffcf44cb8503035473349614b51f1ad57242dae1
minetest,minetest,4521,https://github.com/minetest/minetest/pull/4336,https://github.com/minetest/minetest/commit/d0c2c0cbe89886dee603391e60b769af0fb78cf1
minetest,minetest,4022,https://github.com/minetest/minetest/pull/4170,https://github.com/minetest/minetest/commit/0fcd9734996452bf8466940f6fa4be1651156612
minetest,minetest,3602,https://github.com/minetest/minetest/pull/5270,https://github.com/minetest/minetest/commit/04f90774ccc76a2497d728816ca548f95c7d04fd
minetest,minetest,3530,https://github.com/minetest/minetest/pull/4336,https://github.com/minetest/minetest/commit/d0c2c0cbe89886dee603391e60b769af0fb78cf1
minetest,minetest,3511,https://github.com/minetest/minetest/pull/4027,https://github.com/minetest/minetest/commit/62c35533a3cb63ff985009df95f8481ca1074338
minetest,minetest,2226,https://github.com/minetest/minetest/pull/4025,https://github.com/minetest/minetest/commit/b12bc0811cbab75ff78a75d09903cf0111c158b3
minetest,minetest,2145,https://github.com/minetest/minetest/pull/2597,https://github.com/minetest/minetest/commit/5b522a5e81337172b87508ddf91552c0da7ec4e6
NixOS,nix,8372,https://github.com/NixOS/nix/pull/8398,https://github.com/NixOS/nix/commit/a382919d7dd696c01c0d5abd04222c2821c0a49d
NixOS,nix,7011,https://github.com/NixOS/nix/pull/7059,https://github.com/NixOS/nix/commit/0f977bf91e29192d7f0c0f9cad16351bad7cd137
microsoft,STL,2303,https://github.com/microsoft/STL/pull/2304,https://github.com/microsoft/STL/commit/31c0ca20e420d634ca9347f6b3309d1cb2b4db0b
rizonesoft,Notepad3,4921,https://github.com/rizonesoft/Notepad3/pull/4926,https://github.com/rizonesoft/Notepad3/commit/d796c33ccf680b7dd5bb96d0bc89d80c703acb90
rizonesoft,Notepad3,3796,https://github.com/rizonesoft/Notepad3/pull/3797,https://github.com/rizonesoft/Notepad3/commit/ebb193a0c5fc387dee872e630f81aac56b9e1bc0
mapbox,mapbox-gl-native,14708,https://github.com/mapbox/mapbox-gl-native/pull/14709,https://github.com/mapbox/mapbox-gl-native/commit/eff50135f2f4d7c8104c7c6fdc65ae763132b979
mapbox,mapbox-gl-native,12576,https://github.com/mapbox/mapbox-gl-native/pull/14107,https://github.com/mapbox/mapbox-gl-native/commit/dc410252b666a83f2f935e785978bee562eccb6c
mapbox,mapbox-gl-native,12545,https://github.com/mapbox/mapbox-gl-native/pull/12556,https://github.com/mapbox/mapbox-gl-native/commit/12c7b68e478dde33d886adfd868d02169cca69ca
mapbox,mapbox-gl-native,9912,https://github.com/mapbox/mapbox-gl-native/pull/9938,https://github.com/mapbox/mapbox-gl-native/commit/7dbec98caf69233a59d1cc03a374f77cbd59ff1f
mapbox,mapbox-gl-native,9824,https://github.com/mapbox/mapbox-gl-native/pull/10352,https://github.com/mapbox/mapbox-gl-native/commit/174581096f6fee41209fa9733b33810e1326d536
mapbox,mapbox-gl-native,8874,https://github.com/mapbox/mapbox-gl-native/pull/10026,https://github.com/mapbox/mapbox-gl-native/commit/95ee81ab9be65ab7fc012e9d39b10d782890451e
mapbox,mapbox-gl-native,8570,https://github.com/mapbox/mapbox-gl-native/pull/10570,https://github.com/mapbox/mapbox-gl-native/commit/df8b2e34a8d224c67bc261d007e502c577d94330
mapbox,mapbox-gl-native,7093,https://github.com/mapbox/mapbox-gl-native/pull/7091,https://github.com/mapbox/mapbox-gl-native/commit/7b942dfc6c6047e5dbe637088f9a9d5cb58fefb6
mapbox,mapbox-gl-native,5104,https://github.com/mapbox/mapbox-gl-native/pull/5412,https://github.com/mapbox/mapbox-gl-native/commit/2bf4e20052e827a4f69dd718ba659f66edccc6df
mapbox,mapbox-gl-native,4613,https://github.com/mapbox/mapbox-gl-native/pull/13894,https://github.com/mapbox/mapbox-gl-native/commit/5afb3ee1e01d49720ca323a7cf0b4ef295d0ab24
mapbox,mapbox-gl-native,4569,https://github.com/mapbox/mapbox-gl-native/pull/4181,https://github.com/mapbox/mapbox-gl-native/commit/fe811bd38e5374b1ab2cb89788abbf51f6a8e5e6
mapbox,mapbox-gl-native,4032,https://github.com/mapbox/mapbox-gl-native/pull/7154,https://github.com/mapbox/mapbox-gl-native/commit/427f385538e292390df09d373d223f31071bc716
mapbox,mapbox-gl-native,4026,https://github.com/mapbox/mapbox-gl-native/pull/4963,https://github.com/mapbox/mapbox-gl-native/commit/d28b6f37190dc1c9cbb1e3973f8a4534b507865c
mapbox,mapbox-gl-native,3727,https://github.com/mapbox/mapbox-gl-native/pull/3731,https://github.com/mapbox/mapbox-gl-native/commit/0439d003135dbdd15a993efff712e27cd15ab89e
mapbox,mapbox-gl-native,3069,https://github.com/mapbox/mapbox-gl-native/pull/3072,https://github.com/mapbox/mapbox-gl-native/commit/35441a26e9bc6335ae5009455672772572bee004
mapbox,mapbox-gl-native,3005,https://github.com/mapbox/mapbox-gl-native/pull/3009,https://github.com/mapbox/mapbox-gl-native/commit/0dc1519a1891dac6272f69dd1d1768f15908003c
mapbox,mapbox-gl-native,2577,https://github.com/mapbox/mapbox-gl-native/pull/2656,https://github.com/mapbox/mapbox-gl-native/commit/d7db22746a1b8e53c1ca9ed3a975f0dbafd17baf
mapbox,mapbox-gl-native,2290,https://github.com/mapbox/mapbox-gl-native/pull/2409,https://github.com/mapbox/mapbox-gl-native/commit/85ec3eb0a5739c4f7b160d82715d3be51e10a02b
mapbox,mapbox-gl-native,2180,https://github.com/mapbox/mapbox-gl-native/pull/2181,https://github.com/mapbox/mapbox-gl-native/commit/2f30dfe97d851f2a2bb4141dc234013b01f8afd3
mapbox,mapbox-gl-native,1946,https://github.com/mapbox/mapbox-gl-native/pull/1960,https://github.com/mapbox/mapbox-gl-native/commit/d57a02f3a9274d331ddaa7a82d062e36fdc09251
mapbox,mapbox-gl-native,1044,https://github.com/mapbox/mapbox-gl-native/pull/1043,https://github.com/mapbox/mapbox-gl-native/commit/f43661115f7f2601d77b7fc5f813e65ca2651d0d
mapbox,mapbox-gl-native,679,https://github.com/mapbox/mapbox-gl-native/pull/13415,https://github.com/mapbox/mapbox-gl-native/commit/ba26edf9386e9b592dc248db6db6ea07a0220b55
mapbox,mapbox-gl-native,185,https://github.com/mapbox/mapbox-gl-native/pull/9838,https://github.com/mapbox/mapbox-gl-native/commit/131c2465997b4484e69c6be369ddb1e7b84bb312
FLIF-hub,FLIF,146,https://github.com/FLIF-hub/FLIF/pull/248,https://github.com/FLIF-hub/FLIF/commit/9cefe43a3e615882e592cf0cb06b83ece8689055
mapnik,mapnik,2210,https://github.com/mapnik/mapnik/pull/2241,https://github.com/mapnik/mapnik/commit/f0fd0aa8ce3f377289f32ebeb80f03d47f9977df
mapnik,mapnik,840,https://github.com/mapnik/mapnik/pull/3525,https://github.com/mapnik/mapnik/commit/0f3eecbe5eecb86f1baa669ca7be45294d0cc94f
nuttyartist,notes,425,https://github.com/nuttyartist/notes/pull/427,https://github.com/nuttyartist/notes/commit/e9ec0f996e7a8523f00eaf68a7c2c58d2fac9216
defold,defold,8678,https://github.com/defold/defold/pull/8839,https://github.com/defold/defold/commit/a513dc0246ce19cb2204ae307ddf3b52c68e6138
oneapi-src,oneDNN,632,https://github.com/oneapi-src/oneDNN/pull/1827,https://github.com/oneapi-src/oneDNN/commit/f78d256d1f6cc71adc1af4e64f370568bc1fd679
xtensor-stack,xtensor,2063,https://github.com/xtensor-stack/xtensor/pull/2064,https://github.com/xtensor-stack/xtensor/commit/14d9486e049ca54deb444a39ce399690b5ad1463
actor-framework,actor-framework,233,https://github.com/actor-framework/actor-framework/pull/1179,https://github.com/actor-framework/actor-framework/commit/2382b283ed6e6529713a695a2bf1c16d54bc7481
solvespace,solvespace,759,https://github.com/solvespace/solvespace/pull/762,https://github.com/solvespace/solvespace/commit/c6a06e72020e1b02180ee0f3a487854a8775d921
facebookincubator,velox,10057,https://github.com/facebookincubator/velox/pull/10084,https://github.com/facebookincubator/velox/commit/fa9bfdbad216f0d793113c52de7aae2520526239
facebookincubator,velox,9914,https://github.com/facebookincubator/velox/pull/9926,https://github.com/facebookincubator/velox/commit/40c8e68b664f2d8ca83ef724407ba3fa6ae14641
facebookincubator,velox,9254,https://github.com/facebookincubator/velox/pull/9307,https://github.com/facebookincubator/velox/commit/941cd2c11655557b640bef5ad988e6c816f99698
facebookincubator,velox,5324,https://github.com/facebookincubator/velox/pull/5651,https://github.com/facebookincubator/velox/commit/05c6e8ea3d467be38287324ec5a92c0b6bb4dfc5
facebookincubator,velox,3863,https://github.com/facebookincubator/velox/pull/3868,https://github.com/facebookincubator/velox/commit/591877950a55f2e06705059ba97bc1c02dbb8b87
facebookincubator,velox,3173,https://github.com/facebookincubator/velox/pull/3174,https://github.com/facebookincubator/velox/commit/ba95637ba14a2120f4ad55b1e3ef0a4f908ac9bf
facebookincubator,velox,1488,https://github.com/facebookincubator/velox/pull/6514,https://github.com/facebookincubator/velox/commit/178abcd31e22b351b2447f67bf0a9b8be48606f2
OpenXRay,xray-16,782,https://github.com/OpenXRay/xray-16/pull/689,https://github.com/OpenXRay/xray-16/commit/998a9256bb4bfbeecb737a27dc209431270d91a0
ispc,ispc,2777,https://github.com/ispc/ispc/pull/2781,https://github.com/ispc/ispc/commit/8bdc1e1e13b54fe540bc8c50ba51b4582a70571f
ispc,ispc,2468,https://github.com/ispc/ispc/pull/2586,https://github.com/ispc/ispc/commit/dda39e5da5cecf251602e1e03400a6cac24b7dc6
ispc,ispc,1678,https://github.com/ispc/ispc/pull/2560,https://github.com/ispc/ispc/commit/cd5407cf48a49ee9b03160b842560d7fe3fcda25
ispc,ispc,1498,https://github.com/ispc/ispc/pull/2560,https://github.com/ispc/ispc/commit/cd5407cf48a49ee9b03160b842560d7fe3fcda25
ispc,ispc,712,https://github.com/ispc/ispc/pull/737,https://github.com/ispc/ispc/commit/cc81cd32157d5df761521b6112fd4c64fccac836
ispc,ispc,325,https://github.com/ispc/ispc/pull/1216,https://github.com/ispc/ispc/commit/8ac0ff9891d2aedb0926beb972bad6e9ea05e206
ispc,ispc,176,https://github.com/ispc/ispc/pull/2465,https://github.com/ispc/ispc/commit/a6b28e844a18dfb9234df7d396e31eafa54f77ce
randombit,botan,2710,https://github.com/randombit/botan/pull/3424,https://github.com/randombit/botan/commit/f87b77ff8151b5510de5b9b3d6fa75bca6e8877f
randombit,botan,934,https://github.com/randombit/botan/pull/2022,https://github.com/randombit/botan/commit/6279da6687ce7fc0e9b2ea3699daf5d55276a21b
contour-terminal,contour,1229,https://github.com/contour-terminal/contour/pull/1520,https://github.com/contour-terminal/contour/commit/3486e5a2d6d97aa7436c4aa5771695bb3ab3cf1a
contour-terminal,contour,811,https://github.com/contour-terminal/contour/pull/815,https://github.com/contour-terminal/contour/commit/1481c3fe9aeb8f962fcdf8c3072671c89cbb9aa9
CytopiaTeam,Cytopia,565,https://github.com/CytopiaTeam/Cytopia/pull/759,https://github.com/CytopiaTeam/Cytopia/commit/39624536c1859a920e15bb5b6f12c863f836b6c4
h2oai,datatable,2362,https://github.com/h2oai/datatable/pull/2364,https://github.com/h2oai/datatable/commit/32124753976bd2aa5ad69fc7aa1f8eed3917edbe
h2oai,datatable,1591,https://github.com/h2oai/datatable/pull/1867,https://github.com/h2oai/datatable/commit/3e13413143fd0c31aa2f9490cd969623346d518a
h2oai,datatable,1284,https://github.com/h2oai/datatable/pull/1285,https://github.com/h2oai/datatable/commit/e43b1a9c079bf4e54e66439acf68842186a8eb4d
h2oai,datatable,1122,https://github.com/h2oai/datatable/pull/1123,https://github.com/h2oai/datatable/commit/b4304a7cb4693be1f926319139f9e59801c74b11
h2oai,datatable,818,https://github.com/h2oai/datatable/pull/822,https://github.com/h2oai/datatable/commit/c68b2263b697fa2f69465b70f18122939918e614
h2oai,datatable,433,https://github.com/h2oai/datatable/pull/434,https://github.com/h2oai/datatable/commit/c1a5f0f9857445de1a365f52531183d65b715835
h2oai,datatable,401,https://github.com/h2oai/datatable/pull/430,https://github.com/h2oai/datatable/commit/c5669d018609c71e72ad3447211a6b07b5b02f6f
h2oai,datatable,389,https://github.com/h2oai/datatable/pull/390,https://github.com/h2oai/datatable/commit/492062bd01ef469e439ad2f0ed0feb4891492fc1
TileDB-Inc,TileDB,1220,https://github.com/TileDB-Inc/TileDB/pull/1229,https://github.com/TileDB-Inc/TileDB/commit/9d3b880e7a2ea192055da8b62aa115761a7b6568
TileDB-Inc,TileDB,1083,https://github.com/TileDB-Inc/TileDB/pull/1084,https://github.com/TileDB-Inc/TileDB/commit/5f57822df49770c2c2fa2409e6e42ce9282db412
TileDB-Inc,TileDB,1082,https://github.com/TileDB-Inc/TileDB/pull/1084,https://github.com/TileDB-Inc/TileDB/commit/5f57822df49770c2c2fa2409e6e42ce9282db412
TileDB-Inc,TileDB,1064,https://github.com/TileDB-Inc/TileDB/pull/1065,https://github.com/TileDB-Inc/TileDB/commit/dabc12452716de7d59bd6f66dbaad0a71495407c
TileDB-Inc,TileDB,1043,https://github.com/TileDB-Inc/TileDB/pull/1415,https://github.com/TileDB-Inc/TileDB/commit/6fc70bcc6af6d040d5f4320d529769448c70b563
TileDB-Inc,TileDB,1029,https://github.com/TileDB-Inc/TileDB/pull/1415,https://github.com/TileDB-Inc/TileDB/commit/6fc70bcc6af6d040d5f4320d529769448c70b563
TileDB-Inc,TileDB,1028,https://github.com/TileDB-Inc/TileDB/pull/1460,https://github.com/TileDB-Inc/TileDB/commit/62f9fc0167d069b1329c68037cc45214cd106c7f
TileDB-Inc,TileDB,867,https://github.com/TileDB-Inc/TileDB/pull/916,https://github.com/TileDB-Inc/TileDB/commit/8d9b29417a26ff3905403712bc7f107bb053dc5e
TileDB-Inc,TileDB,799,https://github.com/TileDB-Inc/TileDB/pull/889,https://github.com/TileDB-Inc/TileDB/commit/04c91df364f801ee15cd9e9be6808f233c34e8d4
TileDB-Inc,TileDB,732,https://github.com/TileDB-Inc/TileDB/pull/998,https://github.com/TileDB-Inc/TileDB/commit/f3590735f874862475655e9dcf1d0afcb064d14e
TileDB-Inc,TileDB,720,https://github.com/TileDB-Inc/TileDB/pull/721,https://github.com/TileDB-Inc/TileDB/commit/54c04d73f6452e50a2ca3dc47e471c6b0e1ea6e0
TileDB-Inc,TileDB,633,https://github.com/TileDB-Inc/TileDB/pull/1193,https://github.com/TileDB-Inc/TileDB/commit/91dc672e6284bca5eafe1cfa5081493e49fa0342
TileDB-Inc,TileDB,567,https://github.com/TileDB-Inc/TileDB/pull/570,https://github.com/TileDB-Inc/TileDB/commit/d81cfd040fdcb529b4c293f30c32dd8be183e54f
TileDB-Inc,TileDB,531,https://github.com/TileDB-Inc/TileDB/pull/532,https://github.com/TileDB-Inc/TileDB/commit/520a0ee2cdc310662dd07dff60ff09b683ce24b0
TileDB-Inc,TileDB,483,https://github.com/TileDB-Inc/TileDB/pull/652,https://github.com/TileDB-Inc/TileDB/commit/0a3fe37d83804dd72f386d5ad3c141af56e72452
rwengine,openrw,622,https://github.com/rwengine/openrw/pull/660,https://github.com/rwengine/openrw/commit/f7bd8701db2a98678e206ae78515b0a0e16b092b
kokkos,kokkos,5600,https://github.com/kokkos/kokkos/pull/5742,https://github.com/kokkos/kokkos/commit/910d43e45b04fb0e7d155233f7069cab0aeefc79
FEX-Emu,FEX,560,https://github.com/FEX-Emu/FEX/pull/3488,https://github.com/FEX-Emu/FEX/commit/25b0f206e16bf72dc69e01d7dbac3455261ee64f
tfussell,xlnt,29,https://github.com/tfussell/xlnt/pull/697,https://github.com/tfussell/xlnt/commit/127bea13940e03bca09bebe94573c23ddc6b4b4e
owncloud,client,5074,https://github.com/owncloud/client/pull/5072,https://github.com/owncloud/client/commit/b22f9fa610980533c079eae887b339235020d566
owncloud,client,5017,https://github.com/owncloud/client/pull/6301,https://github.com/owncloud/client/commit/1f5b1a085f0cabc6c06fa5a12d361fb203227921
owncloud,client,4370,https://github.com/owncloud/client/pull/7891,https://github.com/owncloud/client/commit/20d6c686263fd01caedebd630ebb7042ec93094f
owncloud,client,4116,https://github.com/owncloud/client/pull/6022,https://github.com/owncloud/client/commit/a1461134faffdccba614f686753df2b8e73b487c
owncloud,client,3730,https://github.com/owncloud/client/pull/5580,https://github.com/owncloud/client/commit/03214ccd8655b90542e884285d303249ec69ae1e
Yelp,MOE,260,https://github.com/Yelp/MOE/pull/261,https://github.com/Yelp/MOE/commit/e7ba1c9e271d2523ae98b306f1e2082599fd2922
godot-jolt,godot-jolt,621,https://github.com/godot-jolt/godot-jolt/pull/628,https://github.com/godot-jolt/godot-jolt/commit/c29852dd9c2a7eefed8c24e2eff991710bd7786e
systemed,tilemaker,173,https://github.com/systemed/tilemaker/pull/361,https://github.com/systemed/tilemaker/commit/06fdeee02e30ff26e5ab01041d1583c7058602ba
bitshares,bitshares-core,1660,https://github.com/bitshares/bitshares-core/pull/1662,https://github.com/bitshares/bitshares-core/commit/c078ffbf646237e2a283a80179a689d77610a852
bitshares,bitshares-core,1619,https://github.com/bitshares/bitshares-core/pull/1716,https://github.com/bitshares/bitshares-core/commit/fa38ee46524f638d6cefde20d39e575a0e762000
bitshares,bitshares-core,740,https://github.com/bitshares/bitshares-core/pull/743,https://github.com/bitshares/bitshares-core/commit/b7ae96fdcb17329107ea7defe91a334ac902b019
bitshares,bitshares-core,702,https://github.com/bitshares/bitshares-core/pull/706,https://github.com/bitshares/bitshares-core/commit/252132fddbcfcce19866160412506f2b799f2a86
