Project Name,Commit URL,Message
cugraph,https://github.com/rapidsai/cugraph/commit/e5250403fd0f4f2593ab829c57358152bc879306,"""Streams infra + support in egonet (#1435)

- Stream synchronization behavior: switched to per-thread default stream instead of the legacy default stream
- Update raft tag
- EgoNet upgrade to use `uvector` instead of `device_vector`
- EgoNet upgrade to execute on a different stream for each seed
- Perf analysis timers/app for EgoNet

Concurrency is limited by the number of available blocks on the device. Thrust-based codes may request a lot of blocks without a way to control this. In practice, smaller graphs leverage concurrency better than larger ones where tasks may end up waiting for available resources.

We may wait on #1407 before reconciling and merging this
Close #957

Authors:
  - Alex Fender (@afender)

Approvers:
  - Seunghwa Kang (@seunghwak)
  - Andrei Schaffer (@aschaffer)

URL: https://github.com/rapidsai/cugraph/pull/1435"""
cugraph,https://github.com/rapidsai/cugraph/commit/b85bd4788be6cca0f5e57410d222cbecf2786ccf,"""TSP solver bug fix (#1480)

Addressed comments from: https://github.com/rapidsai/cugraph/issues/1450
In addition:

1. Made raft handle const.
2. Split algorithm into multiple kernel calls and updated timers.
3. Removed global symbols to retrieve results in struct.

Authors:
  - Hugo Linsenmaier (@hlinsen)

Approvers:
  - Brad Rees (@BradReesWork)
  - Andrei Schaffer (@aschaffer)
  - Alex Fender (@afender)

URL: https://github.com/rapidsai/cugraph/pull/1480"""
cugraph,https://github.com/rapidsai/cugraph/commit/fe51a316e60043bf341c4b1c86dc474eef5eb41c,"""SG & MG Weakly Connected Components (#1604)

- C++ SG & MG Weakly Connected Components
- This PR is to help python binding development
- Performance/memory footprint optimizations for SG, MG with # GPUs < (E/V)^2, MG with # GPUs > (E/V)^2 will be in separate PRs

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Andrei Schaffer (https://github.com/aschaffer)
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1604"""
cugraph,https://github.com/rapidsai/cugraph/commit/ab19cbd0935031139394d3d1ddeb009646eaa03e,"""WCC performance/memory footprint optimization (#1605)

- Performance tune/reduce memory footprint for WCC for SG & MG (when # GPUs < (E/V)^2, additional memory footprint optimizations are necessary if # GPUs > (E/V)^2 and this will be addressed in separate PRs).
- MG bug fixes

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Andrei Schaffer (https://github.com/aschaffer)
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1605"""
cugraph,https://github.com/rapidsai/cugraph/commit/1030a49b2796fd5939ef6ba151d2d5546db3eed9,"""Fea hungarian expose precision (#1673)

Closes #1645
Closes #1646 

Expose the precision parameter (epsilon in the Date/Nagi implementation) of the Hungarian algorithm to be controllable by the user.  Add support for rectangular matrices.

Will be enabled for CI after https://github.com/rapidsai/raft/pull/275 is merged.

Authors:
  - Chuck Hastings (https://github.com/ChuckHastings)

Approvers:
  - Andrei Schaffer (https://github.com/aschaffer)
  - Brad Rees (https://github.com/BradReesWork)
  - Kumar Aatish (https://github.com/kaatish)

URL: https://github.com/rapidsai/cugraph/pull/1673"""
cugraph,https://github.com/rapidsai/cugraph/commit/a13ed2fc2704805537990843fa5f2a25a512c9bc,"""Improve Random Walks performance (#1685)

This tracks work on adding additional Random Walks traversal strategy: horizontal. This strategy is more efficient, but requires more GPU memory.

The previous strategy (vertical) is only used when not enough GPU memory is available to support the horizontal one. The decision on which to use is based on GPU memory availability: if enough memory is available then the more performant (horizontal) strategy is used.

Authors:
  - Andrei Schaffer (https://github.com/aschaffer)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Kumar Aatish (https://github.com/kaatish)

URL: https://github.com/rapidsai/cugraph/pull/1685"""
cugraph,https://github.com/rapidsai/cugraph/commit/04f73b8bb9cccd4e771c10b58bf577cf4882f56c,"""Update primitives to support DCSR (DCSC) segments (Part 1) (#1690)

Update graph primitives to support DCSR (DCSC) segments (except for the ones used by Louvain, graph primitives used in Louvain will be updated in a separate PR with thread-divergence optimization & more testing).

DCSR (DCSC) segment support is still disabled (as enabling this will break Louvain).

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)
  - Mark Harris (https://github.com/harrism)
  - Chuck Hastings (https://github.com/ChuckHastings)
  - AJ Schmidt (https://github.com/ajschmidt8)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Brad Rees (https://github.com/BradReesWork)

URL: https://github.com/rapidsai/cugraph/pull/1690"""
cugraph,https://github.com/rapidsai/cugraph/commit/c6974d75afd8dc49681f7016b27dc01c117a9428,"""C++ benchmarking for MG PageRank (#1755)

- [x] Update google tests to take additional command line arguments (to report performance measurements and control R-mat graph size in command line)
- [x] Store the parsed command line arguments in globally accessible variables
- [x] Update MG PageRank test code to behave based on the globally accessible variables storing command line inputs.

Exemplar benchmark scripts
```
// 32 bit vertex & edge IDs
mpirun -n 2 --tag-output --output-filename log ./tests/MG_PAGERANK_TEST --gtest_filter=rmat_large_tests/Tests_MGPageRank_Rmat.CheckInt32Int32* --perf --rmat_scale=25 --rmat_edge_factor=16
// 32bit vertex ID & 64 bit edge ID
mpirun -n 2 --tag-output --output-filename log ./tests/MG_PAGERANK_TEST --gtest_filter=rmat_large_tests/Tests_MGPageRank_Rmat.CheckInt32Int64* --perf --rmat_scale=25 --rmat_edge_factor=16
// 64 bit vertex & edge IDs
mpirun -n 2 --tag-output --output-filename log ./tests/MG_PAGERANK_TEST --gtest_filter=rmat_large_tests/Tests_MGPageRank_Rmat.CheckInt64Int64* --perf --rmat_scale=25 --rmat_edge_factor=16
```

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Kumar Aatish (https://github.com/kaatish)
  - Rick Ratzel (https://github.com/rlratzel)

URL: https://github.com/rapidsai/cugraph/pull/1755"""
cugraph,https://github.com/rapidsai/cugraph/commit/c3b26b616a6141fc5e3a19374e1dbf4742d93307,"""Changed value of the expensive check param to `false` in `populate_graph_container` (#1839)

Changed the value of the expensive check param to false in the call to `populate_graph_container`.

Since the expensive check is still valuable for test and debugging, the option will be exposed to the python user in a separate PR as part of a debug mode API, and for now it's assumed there's test coverage using the expensive check in the C++ tests.

see also #1840 

NOTES:
* This PR has the `bug` label since it prevents a bug from surfacing in the C++ expensive check, but it was not the root cause of the recent test failures. Setting expensive check to false needs to happen regardless for performance reasons.
* This was not built and tested locally yet!

Authors:
  - Rick Ratzel (https://github.com/rlratzel)

Approvers:
  - Seunghwa Kang (https://github.com/seunghwak)
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1839"""
cugraph,https://github.com/rapidsai/cugraph/commit/4cd2a5557974c16054865eeef9e5e52eb064fd00,"""Sort local neighbors in the graph adjacency list. (#1886)

This is necessary for implementing Node2Vec and triangle counting (and also improves edge traversal performance as this improves locality of row/column property accesses).

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Andrei Schaffer (https://github.com/aschaffer)
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1886"""
cugraph,https://github.com/rapidsai/cugraph/commit/86246305a96a74a661144ef133e607e30132bd94,"""Reduce MNMG memory requirements (#1916)

- [x] Add overflow check for vertex_t & edge_t in construct_edgelist
- [x] Update CUGRAPH_MG_TEST_PROGRAM_MAIN() to work with multiple nodes.
- [x] Memory requirement optimizations

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Kumar Aatish (https://github.com/kaatish)

URL: https://github.com/rapidsai/cugraph/pull/1916"""
cugraph,https://github.com/rapidsai/cugraph/commit/df7bb9ae73d792b190e5e8fb611e540724d14a0e,"""Additional improvements to support (key, value) pairs when E/V is small and P is large (#1919)

This PR pulls updates from #1916 & https://github.com/rapidsai/cugraph/pull/1917. Better be reviewed after #1916 &https://github.com/rapidsai/cugraph/pull/1917 gets merged.

(key, value) pairs are still disabled (by setting the threshold value to 0) as this has performance overhead and no clear benefit in analyzing larger graphs up to 32 GPUs (unless we artificially tweak 2D partitioning of GPUs). The threshold value needs to be adjusted with larger scale testing later.

- [x] Update copy_v_transform_reduce_in_out_nbr to use minor_properties_t as a temporary buffer.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1919"""
cugraph,https://github.com/rapidsai/cugraph/commit/c49f049aa6402c90282dcbf68b43958d678f2cb4,"""make C++ tests run faster (fewer tests) (#1989)

Modified the most expensive C++ tests to run fewer tests.  Closes #1555 

Added an option (like in the rmat tests) to run a specific test file if the developer wants to manually run larger tests.  For example:

```tests/COARSEN_GRAPH_TEST --gtest_filter=file_ben* --test_file_name=test/datasets/ljournal-2008.mtx```

The smaller graphs *should* be small enough to test things.  Once we add C++ code coverage we should be able to verify this.

On my local workstation this reduced the time spent executing the C++ tests by about 25 minutes.

Authors:
  - Chuck Hastings (https://github.com/ChuckHastings)

Approvers:
  - Kumar Aatish (https://github.com/kaatish)
  - Seunghwa Kang (https://github.com/seunghwak)

URL: https://github.com/rapidsai/cugraph/pull/1989"""
cugraph,https://github.com/rapidsai/cugraph/commit/6883cc197eb4fc670026c70ceb255ea665fd1755,"""Update the update_frontier_v_push_if_out_nbr primitive & BFS performance (#1988)

- [x] Updates update_frontier_v_push_if_out_nbr to use fewer atomics & reduce thread-divergence.
- [x] Update BFS code to reduce unnecessary pushes.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Kumar Aatish (https://github.com/kaatish)

URL: https://github.com/rapidsai/cugraph/pull/1988"""
cugraph,https://github.com/rapidsai/cugraph/commit/c92087b46c783de0a0c714378cc1f75ee48206cc,"""Use CUB 1.15.0's new segmented sort (#1977)

- [x] Update neighbor sort to use the new segmented sort.
- [x] Update copy_v_transform_reduce_key_aggregated_out_nbr to use the new segmented sort (instead of a global sort) for the data already sorted by major vertices (e.g. previously segmented sort was slower than the global sort).

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Kumar Aatish (https://github.com/kaatish)

URL: https://github.com/rapidsai/cugraph/pull/1977"""
cugraph,https://github.com/rapidsai/cugraph/commit/e0038f02e3ebb26f0163417cae9c0e27a73e1a6c,"""Add optimized 2x string column renumbering code (#1996)



Authors:
  - https://github.com/chirayuG-nvidia

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1996"""
cugraph,https://github.com/rapidsai/cugraph/commit/e95171f088836e9fc75a06feb55992d197412668,"""neighbor sampling in COO/CSR format (#1982)

This pull request adds neighborhood sampling, as needed by GNN frameworks (DGL, PyTorch-Geometric).

Since I did not hear back on most of the other issues that need to be addressed before this, I am continuing with my plan of first opening a PR with just the API. Once we agree on the final API, and once a minimal version of cugraph-ops is integrated, we can add the implementation of this API.

In particular, for now I am suggesting that the sampling type is exposed in the public API (it does not exist yet in cugraph-ops since that has not been integrated yet). This must be decided ahead of sampling for best performance (either by the end user or some automatic heuristic on the original graph), which is why it makes sense to have as a separate parameter for this API.

EDIT: link to issue https://github.com/rapidsai/cugraph/issues/1978

Authors:
  - Matt Joux (https://github.com/MatthiasKohl)

Approvers:
  - AJ Schmidt (https://github.com/ajschmidt8)
  - Robert Maynard (https://github.com/robertmaynard)
  - Andrei Schaffer (https://github.com/aschaffer)
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/1982"""
cugraph,https://github.com/rapidsai/cugraph/commit/5fe65f6a77b8cc193603871ab53bd9b1298856e5,"""Improve MG PageRank scalability (#2038)

Improve MG PageRank performance & scalability in multi-node many GPU systems

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Andrei Schaffer (https://github.com/aschaffer)
  - Kumar Aatish (https://github.com/kaatish)

URL: https://github.com/rapidsai/cugraph/pull/2038"""
cugraph,https://github.com/rapidsai/cugraph/commit/f1636a8913f1a7c6e2a502663327073c7865202f,"""Enhancement on uniform random sampling of indices near zero. (#2153)

This is a partial fix for https://github.com/rapidsai/cugraph/issues/1979. 

Specifically, given `N = out-deg(v)` and a random number `r ∈ [0,1]`, one must obtain the equivalent discrete 
`index ∈ {0,1,...,N-1}`. Previous implementation used an upper bound `ubound = N-1` and a linear interpolation. As the issue above mentioned that approach creates problems near the (lower) boundary. 

The fix uses a better bound, namely `ubound = N` and the discrete transformation: `index = floor(r >= 1.0 ? N-1 : r*N)`.

Attached Mathematica plots show the graphs for, say, `N = 13` and `N=17`.

![N=13_cropped](https://user-images.githubusercontent.com/37386037/159776745-13c72963-a426-46e2-975f-feedab6bbbb6.png)

![N=17_uniform_sampling](https://user-images.githubusercontent.com/37386037/159775015-203f4442-e2c7-4422-968e-e76807ec9639.png)

This fix is not high priority for release 22-04, and can be included in the 22-06 release. Also, not all of the concerns formulated in the issue above are addressed by this PR. For example a uniform random generator callable from device is not yet available, but there are plans to perhaps expose something like that in `raft`.

Authors:
  - Andrei Schaffer (https://github.com/aschaffer)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/2153"""
cugraph,https://github.com/rapidsai/cugraph/commit/b3c8c052dd2050af1073bf15e84d2b00b5a8743f,"""Switch back to PC generator (#2356)

With the RAFT changes here: https://github.com/rapidsai/raft/pull/690 we should be able to use the PC generator again.  The PC generator is significantly faster.

Closes #2266

Authors:
  - Chuck Hastings (https://github.com/ChuckHastings)

Approvers:
  - Corey J. Nolet (https://github.com/cjnolet)
  - Seunghwa Kang (https://github.com/seunghwak)

URL: https://github.com/rapidsai/cugraph/pull/2356"""
cugraph,https://github.com/rapidsai/cugraph/commit/656638d17e43db99fb9caeee0997d73b4aa8a09e,"""Enable concurrent broadcasts in update_edge_partition_minor_property() (#2413)

Dependent on https://github.com/rapidsai/raft/pull/742

Place multiple broadcast operations inside ncclGroupStart and ncclGroupEnd wrappers to improve performance.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/2413"""
cugraph,https://github.com/rapidsai/cugraph/commit/b0837f706517eb915d81f04044fd98041f61bb52,"""Update vertex_frontier_t to take unsorted (tagged-)vertex list with possible duplicates (#2584)

Partially address https://github.com/rapidsai/cugraph/issues/2580

Update vertex_frontier_t to take unsorted input (tagged-)vertex list with possible duplicates.

This will be used to define a selection primitive. The primitive needs to take a (tagged-)vertex list to support Node2Vec style algorithms (tagged with the predecessor vertex ID or some derived property from the current vertex predecessor vertex pairs).

Breaking as primitives API has been changed (`vertex_frontier_t` and `transform_reduce_v_frontier_outgoing_e_by_dst`).

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Joseph Nke (https://github.com/jnke2016)
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Naim (https://github.com/naimnv)

URL: https://github.com/rapidsai/cugraph/pull/2584"""
cugraph,https://github.com/rapidsai/cugraph/commit/bbb54c7404de7d93612515530911c7abd9df3d9d,"""Define a selection primtive API (#2586)

Partially address #2580.

This PR is dependent on #2584.

This PR defines API for two selection primitives, one for the biased sampling/random walk and another for uniform random sampling/random walk.

@ChuckHastings For Node2Vec style random walk,

We can compute intersections for each (previous vertex, current vertex pairs).

We need to first create a non-detail space primitive calling detail::nbr_intersection (https://github.com/rapidsai/cugraph/blob/branch-22.10/cpp/src/prims/detail/nbr_intersection.cuh#L492) for given vertex pairs (this can be used for Jaccard and Overlap coefficients as well).

In MG, each GPU should store neighbor intersection outputs for the relevant source/destination ranges (not sure whether should we create additional utility functions to handle this, or this may not be a recurring pattern, so just leave this task much more as a dark magic for advanced users who understand how the 2D partitioning actually works). May go for the latter till we see this pattern occurring in other places.

Once we have neighbor intersection outputs and previous vertex IDs for the relevant (previous vertex ID, current vertex ID) pairs, we can create `frontier` having tagged-current vertex ID values (tag is an index to access previous vertex ID and neighbor intersection outputs for the perv vertex, current vertex pair).

Then, `e_bias_op` can check whether the outgoing neighbor belongs to the intersection or coincides with the previous vertex to properly set bias values.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Joseph Nke (https://github.com/jnke2016)

URL: https://github.com/rapidsai/cugraph/pull/2586"""
cugraph,https://github.com/rapidsai/cugraph/commit/4802b2881caf1b407c8bee151636a5c6ef64b197,"""Implement two_hop_neighbors C API (#2915)

Implements the two hop neighbors C API using the k_hop_nbrs algorithm.

This should unblock #2704

Authors:
  - Chuck Hastings (https://github.com/ChuckHastings)

Approvers:
  - Seunghwa Kang (https://github.com/seunghwak)
  - Joseph Nke (https://github.com/jnke2016)

URL: https://github.com/rapidsai/cugraph/pull/2915"""
cugraph,https://github.com/rapidsai/cugraph/commit/c39fc02778f898361c2b4976c4987cba347d5ab4,"""Performance tuning the sampling primitive for multi-node multi-GPU systems. (#3169)

* Update groupby code in multi-GPU communication to use atomics based partitioning instead of sort based partitioning (with atomics performance updates in recent NVIDIA GPUs, now the atomics based approach is significantly faster than the sorting based approach if the number of groups is not excessive).
* In random index generation, add an additional code to handle high-degree vertices with with_replacement = false.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Rick Ratzel (https://github.com/rlratzel)

URL: https://github.com/rapidsai/cugraph/pull/3169"""
cugraph,https://github.com/rapidsai/cugraph/commit/16cd8764380f67ec97775cb06e1087a701629ab5,"""Uniform sampling code cleanup and minor performance tuning (#3238)

Code clean-up and minor performance tuning.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)

URL: https://github.com/rapidsai/cugraph/pull/3238"""
cugraph,https://github.com/rapidsai/cugraph/commit/ce00167822e971021665b4b2f85207c1d5ee8d61,"""elementwise_min|max reduction op (#3341)

`per_v_transform_reduce_incoming|outgoing_e` currently supports reduction operators that can be mapped to a raft::comms reduction operator (which is based on NCCL reduction). `per_v_transform_reduce_incoming|outgoing_e` currently takes min|max reduction op on thrust::tuple but performs elementwise min|max. This can be confusing to users. This PR updates `per_v_transform_reduce_incoming|outgoing_e` to take min/max reduction operators only when the value type is scalar (otherwise static_assertion will fail). If the value type is thrust::tuple, users need to pass an elementwise min|max operator instead (this will make it clearer to the users that the primitive will perform elementwise min|max reduction).

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Joseph Nke (https://github.com/jnke2016)
  - Naim (https://github.com/naimnv)

URL: https://github.com/rapidsai/cugraph/pull/3341"""
cugraph,https://github.com/rapidsai/cugraph/commit/682c7eaa9f1cdbcca2d483050b6db68ff453a246,"""Perform expensive edge list check in create_graph_from_edgelist() (#3533)

We previously performed expensive checks on the input edge list inside `graph_t` constructors. This changed when we started to store edge weights (and other edge properties) outside `graph_t`. Now, users are expected to call `create_graph_from_edgelist()` to create a graph and directly calling `graph_t` constructor is discouraged. As `graph_t` is not expected to be called by cugraph users, we're no longer performing expensive checks inside the `graph_t`.

We should perform expensive checks in `create_graph_from_edgelist()` but we are currently not performing these checks (check whether the edge list is symmetric or there are no multi-edges based on the input `graph_properties`).

This PR fixes this.

Authors:
  - Seunghwa Kang (https://github.com/seunghwak)
  - Brad Rees (https://github.com/BradReesWork)

Approvers:
  - Chuck Hastings (https://github.com/ChuckHastings)
  - Naim (https://github.com/naimnv)
  - Rick Ratzel (https://github.com/rlratzel)

URL: https://github.com/rapidsai/cugraph/pull/3533"""
cugraph,https://github.com/rapidsai/cugraph/commit/e68d1ddfd0d95f30d556a0a65563d64eb8486400,"""Use rapids-cmake testing to run tests in parallel (#3697)

By switching to rapids-cmake testing infrastructure we can both run all the tests in parallel from the build environment and the test/install env.

Parallel testing performance.
 - serial baseline: 820sec
 - serial + improved memory allocation: 798sec
 - 1 gpu j8: 220sec

Authors:
  - Robert Maynard (https://github.com/robertmaynard)
  - Matt Joux (https://github.com/MatthiasKohl)

Approvers:
  - Vyas Ramasubramani (https://github.com/vyasr)
  - Brad Rees (https://github.com/BradReesWork)
  - Ray Douglass (https://github.com/raydouglass)

URL: https://github.com/rapidsai/cugraph/pull/3697"""
